city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,Small & Medium-org.,Pvt Ltd,2,45,0.0
city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,5,Undefined,Pvt Ltd,0,77,0.0
city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,15,Small & Medium-org.,Pvt Ltd,2,8,0.0
city_173,0.878,Undefined,No relevent experience,no_enrollment,Graduate,STEM,5,Undefined,Pvt Ltd,1,28,0.0
city_142,0.727,Female,Has relevent experience,no_enrollment,Graduate,STEM,9,Small & Medium-org.,Funded Startup,5,37,0.0
city_16,0.91,Undefined,No relevent experience,Full time course,Graduate,STEM,2,Undefined,Pvt Ltd,2,108,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,Small & Medium-org.,Pvt Ltd,2,162,0.0
city_73,0.754,Undefined,Has relevent experience,Full time course,High School,STEM,9,Undefined,Pvt Ltd,5,41,0.0
city_165,0.903,Male,Has relevent experience,no_enrollment,Masters,STEM,19,Small & Medium-org.,Pvt Ltd,4,4,0.0
city_71,0.884,Female,No relevent experience,no_enrollment,Phd,STEM,3,Large-org.,Public Sector,1,41,0.0
city_165,0.903,Undefined,Has relevent experience,no_enrollment,Graduate,STEM,17,Large-org.,Pvt Ltd,2,12,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,Small & Medium-org.,Pvt Ltd,1,190,0.0
city_21,0.624,Undefined,Has relevent experience,no_enrollment,Graduate,STEM,7,Small & Medium-org.,Pvt Ltd,5,29,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,Small & Medium-org.,Public Sector,1,11,0.0
city_103,0.92,Male,No relevent experience,Full time course,High School,STEM,3,Large-org.,Pvt Ltd,1,30,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,13,Small & Medium-org.,Pvt Ltd,5,39,0.0
city_102,0.804,Male,Has relevent experience,Full time course,High School,STEM,9,Undefined,Pvt Ltd,1,16,0.0
city_114,0.926,Male,No relevent experience,no_enrollment,Graduate,STEM,21,Small & Medium-org.,Pvt Ltd,5,5,0.0
city_26,0.698,Male,No relevent experience,Full time course,High School,STEM,8,Undefined,Pvt Ltd,0,39,0.0
city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,10,Small & Medium-org.,Pvt Ltd,5,29,0.0
city_21,0.624,Undefined,Has relevent experience,Full time course,Masters,STEM,4,Small & Medium-org.,NGO,2,210,0.0
city_103,0.92,Other,No relevent experience,Part time course,High School,STEM,6,Small & Medium-org.,Funded Startup,1,54,0.0
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,Small & Medium-org.,Pvt Ltd,3,44,0.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,Undefined,Pvt Ltd,5,47,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,Large-org.,NGO,5,74,0.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,6,Small & Medium-org.,Pvt Ltd,1,8,1.0
city_21,0.624,Undefined,No relevent experience,Full time course,Graduate,STEM,7,Undefined,Pvt Ltd,0,20,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,Small & Medium-org.,Pvt Ltd,1,162,0.0
city_36,0.893,Undefined,No relevent experience,no_enrollment,Graduate,Business Degree,2,Small & Medium-org.,Pvt Ltd,1,110,0.0
city_46,0.762,Other,Has relevent experience,Part time course,High School,STEM,3,Small & Medium-org.,Pvt Ltd,1,262,0.0
city_138,0.836,Male,Has relevent experience,no_enrollment,Masters,STEM,14,Undefined,Pvt Ltd,1,6,0.0
city_64,0.6659999999999999,Male,Has relevent experience,Part time course,Graduate,STEM,9,Small & Medium-org.,Pvt Ltd,1,19,1.0
city_64,0.6659999999999999,Other,No relevent experience,no_enrollment,Graduate,STEM,21,Small & Medium-org.,Pvt Ltd,5,23,1.0
city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,0,Undefined,Pvt Ltd,1,107,1.0
city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,15,Large-org.,Pvt Ltd,5,134,0.0
city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,11,Small & Medium-org.,Early Stage Startup,1,40,0.0
city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,Small & Medium-org.,Pvt Ltd,1,11,0.0
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,Undefined,Pvt Ltd,3,102,0.0
city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,2,Undefined,Pvt Ltd,0,100,0.0
city_83,0.923,Male,No relevent experience,no_enrollment,Masters,STEM,3,Large-org.,Pvt Ltd,0,30,0.0
city_103,0.92,Undefined,No relevent experience,no_enrollment,High School,STEM,5,Undefined,Pvt Ltd,1,20,1.0
city_103,0.92,Undefined,Has relevent experience,no_enrollment,Graduate,STEM,14,Large-org.,Pvt Ltd,3,4,0.0
city_16,0.91,Undefined,No relevent experience,no_enrollment,Primary School,STEM,5,Undefined,Pvt Ltd,0,15,0.0
city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,0,Undefined,Pvt Ltd,1,14,1.0
city_83,0.923,Male,No relevent experience,no_enrollment,Primary School,STEM,1,Undefined,Pvt Ltd,0,103,0.0
city_160,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,5,Large-org.,Public Sector,2,40,0.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Phd,STEM,21,Small & Medium-org.,Pvt Ltd,2,27,0.0
city_114,0.926,Male,No relevent experience,no_enrollment,High School,STEM,10,Small & Medium-org.,Pvt Ltd,5,46,0.0
city_114,0.926,Male,Has relevent experience,no_enrollment,High School,STEM,7,Small & Medium-org.,Pvt Ltd,5,110,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,Small & Medium-org.,Funded Startup,1,96,0.0
city_103,0.92,Undefined,Has relevent experience,no_enrollment,Graduate,STEM,5,Large-org.,Pvt Ltd,2,57,0.0
city_160,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,6,Undefined,Pvt Ltd,1,240,0.0
city_98,0.949,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,Small & Medium-org.,Funded Startup,4,42,0.0
city_75,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,7,Undefined,Pvt Ltd,1,16,1.0
city_12,0.64,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,Small & Medium-org.,Pvt Ltd,0,40,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,Small & Medium-org.,Funded Startup,2,94,0.0
city_37,0.794,Undefined,No relevent experience,no_enrollment,Graduate,STEM,9,Large-org.,Pvt Ltd,1,160,0.0
city_173,0.878,Male,No relevent experience,Part time course,Graduate,STEM,10,Small & Medium-org.,Early Stage Startup,1,25,0.0
city_43,0.516,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,Small & Medium-org.,Early Stage Startup,1,11,0.0
city_173,0.878,Undefined,Has relevent experience,no_enrollment,High School,STEM,0,Small & Medium-org.,Pvt Ltd,1,29,0.0
city_90,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,Undefined,Pvt Ltd,1,23,0.0
city_142,0.727,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,Small & Medium-org.,Pvt Ltd,2,113,0.0
city_73,0.754,Undefined,Has relevent experience,no_enrollment,Graduate,STEM,15,Undefined,Pvt Ltd,2,56,0.0
city_104,0.924,Male,No relevent experience,Full time course,Graduate,STEM,2,Undefined,Pvt Ltd,1,39,1.0
city_103,0.92,Undefined,No relevent experience,no_enrollment,Graduate,STEM,2,Large-org.,Pvt Ltd,1,20,0.0
city_160,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,21,Large-org.,Pvt Ltd,1,40,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,21,Small & Medium-org.,Pvt Ltd,5,56,0.0
city_145,0.555,Undefined,No relevent experience,Full time course,Graduate,STEM,4,Undefined,Pvt Ltd,1,106,0.0
city_114,0.926,Male,Has relevent experience,Part time course,Graduate,STEM,19,Small & Medium-org.,Pvt Ltd,2,64,0.0
city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,Large-org.,Pvt Ltd,1,51,0.0
city_67,0.855,Female,Has relevent experience,Full time course,Graduate,STEM,6,Large-org.,Pvt Ltd,2,41,0.0
city_103,0.92,Undefined,Has relevent experience,no_enrollment,Graduate,STEM,20,Small & Medium-org.,Pvt Ltd,5,150,0.0
city_74,0.579,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,Small & Medium-org.,Pvt Ltd,1,320,0.0
city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,7,Undefined,Pvt Ltd,0,20,0.0
city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,4,Large-org.,Pvt Ltd,1,9,1.0
city_102,0.804,Male,Has relevent experience,Full time course,Graduate,STEM,9,Large-org.,Pvt Ltd,1,74,0.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,3,Undefined,Public Sector,1,129,1.0
city_67,0.855,Female,Has relevent experience,no_enrollment,Masters,STEM,10,Undefined,Pvt Ltd,1,42,0.0
city_61,0.913,Undefined,No relevent experience,no_enrollment,High School,STEM,2,Small & Medium-org.,Pvt Ltd,0,58,0.0
city_103,0.92,Male,No relevent experience,Full time course,High School,STEM,3,Undefined,Pvt Ltd,1,126,1.0
city_103,0.92,Undefined,No relevent experience,no_enrollment,High School,STEM,4,Undefined,Pvt Ltd,1,45,1.0
city_83,0.923,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,Small & Medium-org.,Pvt Ltd,5,166,0.0
city_61,0.913,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,Small & Medium-org.,Pvt Ltd,1,110,0.0
city_103,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,21,Undefined,Pvt Ltd,1,37,0.0
city_102,0.804,Female,Has relevent experience,Part time course,Graduate,STEM,2,Undefined,Pvt Ltd,1,95,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,Undefined,Pvt Ltd,5,29,1.0
city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,21,Small & Medium-org.,Pvt Ltd,5,31,0.0
city_116,0.743,Male,No relevent experience,Full time course,Masters,STEM,11,Small & Medium-org.,Pvt Ltd,5,97,0.0
city_114,0.926,Male,No relevent experience,no_enrollment,Primary School,STEM,3,Undefined,Pvt Ltd,0,16,0.0
city_103,0.92,Male,No relevent experience,no_enrollment,Primary School,STEM,4,Undefined,Pvt Ltd,0,14,0.0
city_102,0.804,Male,Has relevent experience,no_enrollment,Phd,STEM,21,Small & Medium-org.,Pvt Ltd,5,206,0.0
city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,2,Small & Medium-org.,Funded Startup,1,204,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,18,Large-org.,Pvt Ltd,2,116,0.0
city_102,0.804,Undefined,Has relevent experience,no_enrollment,Masters,STEM,16,Small & Medium-org.,Pvt Ltd,4,161,0.0
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,Undefined,Pvt Ltd,5,25,1.0
city_103,0.92,Undefined,Has relevent experience,no_enrollment,Graduate,STEM,18,Small & Medium-org.,Pvt Ltd,5,94,0.0
city_103,0.92,Undefined,Has relevent experience,no_enrollment,Graduate,STEM,15,Large-org.,Pvt Ltd,5,16,0.0
city_90,0.698,Male,Has relevent experience,Full time course,Masters,STEM,15,Undefined,Pvt Ltd,1,100,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,Large-org.,Pvt Ltd,0,107,0.0
city_157,0.769,Male,Has relevent experience,Part time course,Masters,STEM,11,Undefined,Pvt Ltd,1,17,0.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,Small & Medium-org.,Pvt Ltd,1,140,0.0
city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,Humanities,3,Large-org.,Pvt Ltd,2,75,0.0
city_75,0.939,Undefined,Has relevent experience,no_enrollment,High School,STEM,6,Undefined,Pvt Ltd,1,59,0.0
city_23,0.899,Undefined,Has relevent experience,no_enrollment,High School,STEM,6,Small & Medium-org.,Pvt Ltd,1,146,0.0
city_93,0.865,Undefined,No relevent experience,no_enrollment,Graduate,STEM,3,Undefined,Pvt Ltd,0,302,0.0
city_67,0.855,Female,Has relevent experience,no_enrollment,Masters,STEM,9,Small & Medium-org.,Pvt Ltd,2,42,1.0
city_103,0.92,Undefined,Has relevent experience,no_enrollment,Graduate,No Major,14,Undefined,Pvt Ltd,1,131,0.0
city_94,0.698,Undefined,Has relevent experience,Part time course,High School,STEM,9,Undefined,Pvt Ltd,4,74,0.0
city_16,0.91,Female,Has relevent experience,no_enrollment,Graduate,STEM,7,Large-org.,Pvt Ltd,1,22,0.0
city_102,0.804,Undefined,No relevent experience,no_enrollment,Graduate,STEM,3,Undefined,Pvt Ltd,0,53,1.0
city_61,0.913,Male,Has relevent experience,no_enrollment,Masters,STEM,21,Small & Medium-org.,Pvt Ltd,5,143,0.0
city_67,0.855,Female,Has relevent experience,no_enrollment,Graduate,STEM,14,Small & Medium-org.,Pvt Ltd,2,72,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,High School,STEM,11,Small & Medium-org.,Pvt Ltd,1,7,0.0
city_136,0.897,Male,No relevent experience,Full time course,Graduate,STEM,3,Small & Medium-org.,Early Stage Startup,1,182,0.0
city_99,0.915,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,Small & Medium-org.,Pvt Ltd,4,50,0.0
city_100,0.887,Male,Has relevent experience,no_enrollment,High School,STEM,2,Small & Medium-org.,Public Sector,1,82,0.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,Large-org.,Pvt Ltd,1,58,0.0
city_104,0.924,Undefined,Has relevent experience,no_enrollment,Graduate,STEM,9,Small & Medium-org.,Pvt Ltd,1,94,0.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,Small & Medium-org.,Pvt Ltd,2,60,1.0
city_65,0.802,Male,Has relevent experience,Full time course,Masters,STEM,5,Small & Medium-org.,Pvt Ltd,4,124,0.0
city_149,0.6890000000000001,Undefined,No relevent experience,no_enrollment,Primary School,STEM,2,Undefined,Pvt Ltd,2,46,0.0
city_152,0.698,Male,No relevent experience,Full time course,Masters,STEM,3,Undefined,NGO,2,57,1.0
city_160,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,9,Small & Medium-org.,Pvt Ltd,1,17,0.0
city_103,0.92,Undefined,Has relevent experience,no_enrollment,Graduate,STEM,14,Large-org.,Pvt Ltd,5,101,0.0
city_150,0.698,Male,No relevent experience,no_enrollment,Primary School,STEM,3,Undefined,Pvt Ltd,0,31,0.0
city_136,0.897,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,Undefined,Pvt Ltd,1,36,0.0
city_36,0.893,Male,Has relevent experience,Part time course,Graduate,STEM,15,Undefined,Pvt Ltd,4,198,0.0
city_16,0.91,Male,No relevent experience,no_enrollment,Masters,STEM,5,Large-org.,Pvt Ltd,0,31,0.0
city_11,0.55,Undefined,Has relevent experience,no_enrollment,Masters,STEM,9,Small & Medium-org.,Pvt Ltd,1,12,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,Small & Medium-org.,Funded Startup,1,31,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,Undefined,Pvt Ltd,5,26,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,Small & Medium-org.,Pvt Ltd,1,55,0.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,Undefined,Pvt Ltd,5,8,1.0
city_16,0.91,Male,Has relevent experience,no_enrollment,High School,STEM,21,Small & Medium-org.,Pvt Ltd,5,38,0.0
city_23,0.899,Male,Has relevent experience,no_enrollment,Graduate,Humanities,16,Undefined,Pvt Ltd,2,8,0.0
city_173,0.878,Male,Has relevent experience,no_enrollment,Masters,STEM,21,Large-org.,Pvt Ltd,3,32,1.0
city_40,0.7759999999999999,Male,Has relevent experience,Part time course,Graduate,STEM,18,Small & Medium-org.,Funded Startup,5,51,0.0
city_102,0.804,Male,Has relevent experience,Full time course,Graduate,STEM,9,Large-org.,Pvt Ltd,2,22,0.0
city_114,0.926,Male,Has relevent experience,Full time course,High School,STEM,7,Undefined,Pvt Ltd,1,17,0.0
city_16,0.91,Male,No relevent experience,no_enrollment,Graduate,STEM,3,Undefined,Pvt Ltd,0,24,0.0
city_23,0.899,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,Small & Medium-org.,Funded Startup,1,19,0.0
city_21,0.624,Male,Has relevent experience,Full time course,Masters,STEM,9,Small & Medium-org.,Pvt Ltd,2,46,1.0
city_16,0.91,Female,Has relevent experience,no_enrollment,Graduate,STEM,13,Small & Medium-org.,Pvt Ltd,5,15,0.0
city_160,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,21,Undefined,Pvt Ltd,5,23,1.0
city_36,0.893,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,Small & Medium-org.,Pvt Ltd,5,38,0.0
city_21,0.624,Undefined,No relevent experience,Full time course,Masters,STEM,4,Undefined,Pvt Ltd,0,46,1.0
city_102,0.804,Undefined,No relevent experience,Full time course,Graduate,Business Degree,0,Undefined,Pvt Ltd,0,214,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,Large-org.,Public Sector,5,52,0.0
city_103,0.92,Female,No relevent experience,no_enrollment,Graduate,STEM,0,Undefined,Pvt Ltd,0,22,1.0
city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,15,Small & Medium-org.,Pvt Ltd,2,65,0.0
city_160,0.92,Undefined,Has relevent experience,Full time course,Graduate,No Major,14,Small & Medium-org.,Pvt Ltd,1,64,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,Large-org.,Pvt Ltd,4,86,0.0
city_100,0.887,Male,No relevent experience,Full time course,Graduate,STEM,4,Undefined,Pvt Ltd,1,52,1.0
city_136,0.897,Undefined,Has relevent experience,no_enrollment,Masters,STEM,14,Undefined,Pvt Ltd,5,21,0.0
city_114,0.926,Male,No relevent experience,no_enrollment,Graduate,STEM,3,Large-org.,Public Sector,1,86,0.0
city_136,0.897,Male,No relevent experience,Full time course,Masters,STEM,5,Undefined,Pvt Ltd,4,288,1.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,21,Small & Medium-org.,Pvt Ltd,5,53,0.0
city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,Small & Medium-org.,Pvt Ltd,1,60,0.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,18,Undefined,Pvt Ltd,5,178,0.0
city_75,0.939,Male,Has relevent experience,no_enrollment,Phd,STEM,21,Small & Medium-org.,Pvt Ltd,2,166,0.0
city_104,0.924,Male,Has relevent experience,no_enrollment,Phd,Humanities,21,Undefined,Pvt Ltd,1,62,0.0
city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,7,Large-org.,Pvt Ltd,1,35,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,Small & Medium-org.,Pvt Ltd,5,106,0.0
city_138,0.836,Male,No relevent experience,no_enrollment,Graduate,STEM,6,Small & Medium-org.,Pvt Ltd,0,58,0.0
city_90,0.698,Male,Has relevent experience,Full time course,Masters,STEM,0,Undefined,Pvt Ltd,0,44,1.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,6,Small & Medium-org.,Funded Startup,1,72,0.0
city_103,0.92,Undefined,Has relevent experience,no_enrollment,High School,STEM,18,Large-org.,Pvt Ltd,1,80,0.0
city_75,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,16,Large-org.,NGO,2,166,0.0
city_10,0.895,Undefined,Has relevent experience,no_enrollment,Masters,STEM,21,Small & Medium-org.,Pvt Ltd,1,25,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,21,Large-org.,Pvt Ltd,0,109,0.0
city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,1,Small & Medium-org.,Early Stage Startup,1,37,0.0
city_11,0.55,Undefined,No relevent experience,Full time course,Graduate,STEM,4,Undefined,Pvt Ltd,0,55,1.0
city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,3,Undefined,Pvt Ltd,0,32,0.0
city_45,0.89,Male,No relevent experience,no_enrollment,Graduate,STEM,9,Small & Medium-org.,Pvt Ltd,3,51,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,Small & Medium-org.,Funded Startup,1,84,0.0
city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,Small & Medium-org.,NGO,1,72,0.0
city_100,0.887,Male,Has relevent experience,no_enrollment,High School,STEM,21,Small & Medium-org.,Pvt Ltd,1,47,0.0
city_67,0.855,Male,No relevent experience,Full time course,Graduate,STEM,12,Undefined,Pvt Ltd,4,47,0.0
city_73,0.754,Male,Has relevent experience,no_enrollment,High School,STEM,6,Small & Medium-org.,Funded Startup,2,20,0.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,Undefined,Pvt Ltd,1,198,1.0
city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,Other,2,Large-org.,Public Sector,1,64,0.0
