city,city_development_index,experience,company_size,last_new_job,training_hours,target,gender Female,gender Male,gender Other,gender Undefined,relevent_experience Has relevent experience,relevent_experience No relevent experience,enrolled_university Full time course,enrolled_university Part time course,enrolled_university no_enrollment,education_level Graduate,education_level High School,education_level Masters,education_level Phd,education_level Primary School,major_discipline Arts,major_discipline Business Degree,major_discipline Humanities,major_discipline No Major,major_discipline Other,major_discipline STEM,company_type Early Stage Startup,company_type Funded Startup,company_type NGO,company_type Other,company_type Public Sector,company_type Pvt Ltd
160,-0.04413029727684965,6.022866377400789,1,1.0986122886681098,3.3737438300870375,0.0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
57,-0.05471135938521298,10.27158153110853,2,1.791759469228055,7.766759972227032,0.0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
103,-0.04413029727684965,10.27158153110853,0,1.791759469228055,3.3737438300870375,0.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
114,-0.04238594281992869,10.27158153110853,2,0.0,7.185888254570723,0.0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
157,-0.06243022516098776,7.987118815062776,0,1.791759469228055,5.305128925840359,0.0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
73,-0.06304386642061029,7.245954608194154,2,1.0986122886681098,6.796854353608476,1.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
67,-0.05608942537086867,4.601887990642422,1,0.0,6.838542121142727,0.0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
103,-0.04413029727684965,3.4699883298945324,2,0.0,5.494240044420328,0.0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
114,-0.04238594281992869,6.022866377400789,1,1.6094379124341003,4.96427675172213,0.0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
103,-0.04413029727684965,3.4699883298945324,2,0.6931471805599453,7.037288709756777,1.0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
103,-0.04413029727684965,10.27158153110853,1,1.791759469228055,3.2682627375103257,0.0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
16,-0.046722899633534806,6.855011997926303,2,0.6931471805599453,1.5452331942640736,0.0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
16,-0.046722899633534806,10.27158153110853,0,1.791759469228055,5.600530923515379,0.0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
21,-0.06582272428503738,4.601887990642422,0,1.6094379124341003,5.3827000257804745,1.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
16,-0.046722899633534806,8.340146945171751,2,1.791759469228055,6.124872981450852,0.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
89,-0.042687357835953635,7.987118815062776,0,1.3862943611198906,7.539935998993689,1.0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
114,-0.04238594281992869,4.601887990642422,2,0.0,4.384199449237762,0.0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
103,-0.04413029727684965,7.62281183419631,0,0.6931471805599453,2.0651196877439406,0.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
103,-0.04413029727684965,9.016475440104003,0,0.6931471805599453,7.27461583977002,0.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
75,-0.03803299998795724,10.27158153110853,2,0.0,9.540676136945308,0.0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
103,-0.04413029727684965,10.27158153110853,1,1.0986122886681098,4.667874496034204,0.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
102,-0.06055617196067113,4.601887990642422,0,1.791759469228055,5.009914181245006,0.0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
160,-0.04413029727684965,9.34146061390593,2,0.6931471805599453,8.316983121005618,1.0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
103,-0.04413029727684965,8.340146945171751,0,1.791759469228055,5.600530923515379,0.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
150,-0.06466624215360443,10.27158153110853,1,1.791759469228055,4.614160650970413,0.0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
103,-0.04413029727684965,10.27158153110853,1,1.791759469228055,2.908761154075305,0.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
73,-0.06304386642061029,10.27158153110853,1,0.6931471805599453,5.054608523070654,0.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
103,-0.04413029727684965,10.27158153110853,0,1.791759469228055,6.507514897618092,1.0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
67,-0.05608942537086867,6.448100708918908,1,1.6094379124341003,7.07524885720467,0.0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
70,-0.06466624215360443,10.27158153110853,2,1.791759469228055,4.667874496034204,0.0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
90,-0.06466624215360443,4.060961901053334,1,0.6931471805599453,3.3737438300870375,0.0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
16,-0.046722899633534806,2.8095982716820473,2,0.6931471805599453,2.4551835885450153,0.0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
173,-0.05297185218276566,2.0427257440778885,1,0.6931471805599453,3.981463099346513,0.0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
103,-0.04413029727684965,10.27158153110853,0,1.6094379124341003,3.156278884346509,0.0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
98,-0.03405156835535361,10.27158153110853,1,0.6931471805599453,8.83724356476156,0.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
103,-0.04413029727684965,6.022866377400789,1,0.6931471805599453,3.981463099346513,0.0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
103,-0.04413029727684965,10.27158153110853,1,0.6931471805599453,6.36161706641997,0.0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
175,-0.06210936810096762,3.4699883298945324,1,0.6931471805599453,2.908761154075305,0.0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
94,-0.06466624215360443,4.060961901053334,0,0.0,4.124933702466748,1.0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
103,-0.04413029727684965,10.27158153110853,1,0.6931471805599453,5.420498568152299,0.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
104,-0.04298439955578926,4.601887990642422,2,0.0,3.3737438300870375,0.0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
28,-0.03803299998795724,10.27158153110853,1,1.791759469228055,4.559025800429578,0.0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
114,-0.04238594281992869,10.27158153110853,1,0.0,6.435653275715023,0.0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
136,-0.04959214807526851,3.4699883298945324,0,0.6931471805599453,5.098401596969578,0.0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
21,-0.06582272428503738,6.448100708918908,1,1.791759469228055,6.8998127679229935,1.0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
103,-0.04413029727684965,10.27158153110853,1,1.791759469228055,6.124872981450852,0.0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
115,-0.0614464478898525,7.987118815062776,1,1.791759469228055,5.098401596969578,1.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
94,-0.06466624215360443,8.340146945171751,1,0.6931471805599453,7.708116498741832,0.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
103,-0.04413029727684965,7.245954608194154,0,0.6931471805599453,5.767380761741793,0.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
21,-0.06582272428503738,2.0427257440778885,2,0.0,2.4551835885450153,0.0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
16,-0.046722899633534806,7.62281183419631,2,1.3862943611198906,3.568168419525467,1.0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
83,-0.043277142229616365,1.0763719956934432,2,0.6931471805599453,4.667874496034204,0.0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
16,-0.046722899633534806,3.4699883298945324,1,0.0,4.9176513386628935,0.0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
103,-0.04413029727684965,7.987118815062776,1,1.0986122886681098,8.068539625543256,0.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
160,-0.04413029727684965,8.340146945171751,1,0.6931471805599453,2.908761154075305,0.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
36,-0.05037676803674548,10.27158153110853,2,0.0,6.507514897618092,0.0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
65,-0.060683521913799145,7.62281183419631,2,0.0,6.435653275715023,0.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
71,-0.05199521614167322,10.27158153110853,1,1.0986122886681098,4.614160650970413,0.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
100,-0.05147716805339935,6.022866377400789,1,0.6931471805599453,4.559025800429578,1.0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
21,-0.06582272428503738,2.0427257440778885,1,0.6931471805599453,4.96427675172213,0.0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
59,-0.06215666447406879,5.104436473296454,1,0.6931471805599453,3.036840353774468,0.0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
21,-0.06582272428503738,4.060961901053334,0,0.6931471805599453,5.420498568152299,0.0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
165,-0.04833186692351772,2.8095982716820473,1,0.6931471805599453,5.600530923515379,1.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
11,-0.0663984588105094,4.060961901053334,1,0.0,2.2718682302390047,1.0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
103,-0.04413029727684965,2.0427257440778885,1,0.6931471805599453,6.879553378263925,0.0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
160,-0.04413029727684965,10.27158153110853,2,1.791759469228055,6.577337648426337,1.0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
103,-0.04413029727684965,10.27158153110853,1,1.791759469228055,2.4551835885450153,0.0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
21,-0.06582272428503738,2.0427257440778885,2,0.0,6.838542121142727,0.0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
21,-0.06582272428503738,-1.0173571894581195,1,0.6931471805599453,8.364140002177384,1.0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
145,-0.06637106020192361,3.4699883298945324,1,0.6931471805599453,3.981463099346513,0.0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
21,-0.06582272428503738,2.8095982716820473,2,0.0,5.098401596969578,0.0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
160,-0.04413029727684965,3.4699883298945324,2,0.0,5.420498568152299,0.0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
21,-0.06582272428503738,2.8095982716820473,1,0.6931471805599453,6.53100936766458,0.0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
73,-0.06304386642061029,4.060961901053334,0,1.6094379124341003,6.36161706641997,0.0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
103,-0.04413029727684965,10.27158153110853,0,0.6931471805599453,2.2718682302390047,0.0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
21,-0.06582272428503738,2.8095982716820473,2,0.0,8.54530933982594,0.0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
16,-0.046722899633534806,10.27158153110853,0,1.791759469228055,5.830882275549437,0.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
103,-0.04413029727684965,4.601887990642422,1,0.6931471805599453,6.411223260200361,0.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
28,-0.03803299998795724,6.022866377400789,0,1.791759469228055,2.908761154075305,0.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
114,-0.04238594281992869,10.27158153110853,1,1.791759469228055,2.770535903016218,0.0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
28,-0.03803299998795724,6.448100708918908,0,0.6931471805599453,7.07524885720467,0.0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
21,-0.06582272428503738,2.8095982716820473,1,0.6931471805599453,4.821239671223904,0.0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
102,-0.06055617196067113,4.601887990642422,1,0.6931471805599453,3.568168419525467,0.0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
16,-0.046722899633534806,2.0427257440778885,2,0.0,6.336429584329362,1.0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
160,-0.04413029727684965,10.27158153110853,1,1.791759469228055,6.959639853074309,0.0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
103,-0.04413029727684965,2.0427257440778885,1,1.0986122886681098,5.224750900689981,0.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
103,-0.04413029727684965,4.060961901053334,2,0.0,6.259257467107362,0.0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
114,-0.04238594281992869,8.340146945171751,1,1.0986122886681098,2.4551835885450153,0.0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
173,-0.05297185218276566,4.060961901053334,2,0.6931471805599453,4.384199449237762,0.0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
142,-0.06393787114929333,6.022866377400789,1,1.791759469228055,4.869989655921085,0.0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
16,-0.046722899633534806,2.0427257440778885,2,1.0986122886681098,6.959639853074309,1.0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
103,-0.04413029727684965,7.62281183419631,1,1.0986122886681098,7.852415980114279,0.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
73,-0.06304386642061029,6.022866377400789,2,1.791759469228055,5.054608523070654,0.0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
165,-0.04833186692351772,9.658592990732298,1,1.6094379124341003,1.5452331942640736,0.0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
71,-0.05199521614167322,2.8095982716820473,0,0.6931471805599453,5.054608523070654,0.0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
165,-0.04833186692351772,9.016475440104003,0,1.0986122886681098,3.036840353774468,0.0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
103,-0.04413029727684965,10.27158153110853,1,0.6931471805599453,8.220234980085952,0.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
21,-0.06582272428503738,5.104436473296454,1,1.791759469228055,4.444143409519382,1.0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
103,-0.04413029727684965,4.601887990642422,1,0.6931471805599453,2.908761154075305,0.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
103,-0.04413029727684965,2.8095982716820473,0,0.6931471805599453,4.5023845742884,0.0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
103,-0.04413029727684965,7.62281183419631,1,1.791759469228055,4.96427675172213,0.0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
102,-0.06055617196067113,6.022866377400789,2,0.6931471805599453,3.473498449327008,0.0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
114,-0.04238594281992869,10.27158153110853,1,1.791759469228055,1.8271436766103204,0.0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
26,-0.06466624215360443,5.576298126651183,2,0.0,4.96427675172213,0.0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
114,-0.04238594281992869,6.448100708918908,1,1.791759469228055,4.444143409519382,0.0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
21,-0.06582272428503738,3.4699883298945324,1,1.0986122886681098,8.456163878199302,0.0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
103,-0.04413029727684965,4.601887990642422,1,0.6931471805599453,5.565650444904812,0.0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
160,-0.04413029727684965,6.022866377400789,1,1.3862943611198906,5.183437478994194,0.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
16,-0.046722899633534806,8.340146945171751,2,1.791759469228055,5.305128925840359,0.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
103,-0.04413029727684965,10.27158153110853,0,1.791759469228055,6.179533937404811,0.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
21,-0.06582272428503738,4.601887990642422,1,0.6931471805599453,2.4551835885450153,1.0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
21,-0.06582272428503738,5.104436473296454,2,0.0,3.8266430216040646,1.0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
103,-0.04413029727684965,2.8095982716820473,1,0.6931471805599453,7.852415980114279,0.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
36,-0.05037676803674548,2.0427257440778885,1,0.6931471805599453,6.99875876129357,0.0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
46,-0.0627284450765177,2.8095982716820473,1,0.6931471805599453,8.991820784513212,0.0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
138,-0.058072252939463685,7.987118815062776,2,0.6931471805599453,2.0651196877439406,0.0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
64,-0.06526603118348953,6.022866377400789,1,0.6931471805599453,3.744319767921057,1.0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
64,-0.06526603118348953,10.27158153110853,1,1.791759469228055,4.054502187987168,1.0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
21,-0.06582272428503738,-1.0173571894581195,2,0.6931471805599453,6.939853276653353,1.0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
136,-0.04959214807526851,8.340146945171751,0,1.791759469228055,7.427121686441771,0.0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
114,-0.04238594281992869,6.855011997926303,1,0.6931471805599453,5.009914181245006,0.0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
71,-0.05199521614167322,7.245954608194154,1,0.6931471805599453,2.908761154075305,0.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
160,-0.04413029727684965,6.855011997926303,2,1.3862943611198906,6.838542121142727,0.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
21,-0.06582272428503738,2.0427257440778885,2,0.0,6.796854353608476,0.0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
83,-0.043277142229616365,2.8095982716820473,0,0.0,4.5023845742884,0.0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
103,-0.04413029727684965,4.060961901053334,2,0.6931471805599453,3.8266430216040646,1.0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
103,-0.04413029727684965,7.987118815062776,0,1.3862943611198906,1.5452331942640736,0.0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
16,-0.046722899633534806,4.060961901053334,2,0.0,3.3737438300870375,0.0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
21,-0.06582272428503738,-1.0173571894581195,2,0.6931471805599453,3.2682627375103257,1.0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
83,-0.043277142229616365,1.0763719956934432,2,0.0,6.859130802473989,0.0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
160,-0.04413029727684965,4.060961901053334,0,1.0986122886681098,5.009914181245006,0.0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
16,-0.046722899633534806,10.27158153110853,1,1.0986122886681098,4.322439248438441,0.0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
114,-0.04238594281992869,6.448100708918908,1,1.791759469228055,5.265304698915554,0.0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
114,-0.04238594281992869,5.104436473296454,1,1.791759469228055,6.99875876129357,0.0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
103,-0.04413029727684965,7.62281183419631,1,0.6931471805599453,6.711347656185974,0.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
103,-0.04413029727684965,4.060961901053334,0,1.0986122886681098,5.668732535805238,0.0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
160,-0.04413029727684965,4.601887990642422,2,0.6931471805599453,8.777110145216655,0.0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
98,-0.03405156835535361,3.4699883298945324,1,1.6094379124341003,5.098401596969578,0.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
75,-0.03803299998795724,5.104436473296454,2,0.6931471805599453,3.473498449327008,1.0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
12,-0.0656360411140606,10.27158153110853,1,0.0,5.009914181245006,1.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
103,-0.04413029727684965,4.060961901053334,1,1.0986122886681098,6.6674741379841285,0.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
37,-0.0611657577995554,6.022866377400789,0,0.6931471805599453,7.824162397154534,0.0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
173,-0.05297185218276566,6.448100708918908,1,0.6931471805599453,4.192953934458125,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
43,-0.06655292081621976,6.022866377400789,1,0.6931471805599453,2.908761154075305,0.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
173,-0.05297185218276566,-1.0173571894581195,1,0.6931471805599453,4.444143409519382,0.0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
